Frequency_Hz,Amplitude,Window,file_name
15.0,0.021756152996879604,448,handflapping-20240914-18h34.csv
16.0,0.015787757606570394,448,handflapping-20240914-18h34.csv
17.0,0.004550596658151277,448,handflapping-20240914-18h34.csv
18.0,0.00556144890396324,448,handflapping-20240914-18h34.csv
19.0,0.009333136710142671,448,handflapping-20240914-18h34.csv
20.0,0.00872337033819864,448,handflapping-20240914-18h34.csv
21.0,0.009746503570696667,448,handflapping-20240914-18h34.csv
22.0,0.008630993968773187,448,handflapping-20240914-18h34.csv
23.0,0.0124678285393972,448,handflapping-20240914-18h34.csv
24.0,0.012349217619233547,448,handflapping-20240914-18h34.csv
0.0,50.82423044404345,449,handflapping-20240914-18h34.csv
1.0,0.08629212838755125,449,handflapping-20240914-18h34.csv
2.0,0.045123467673763074,449,handflapping-20240914-18h34.csv
3.0,0.058552305213383594,449,handflapping-20240914-18h34.csv
4.0,0.009701899525138637,449,handflapping-20240914-18h34.csv
5.0,0.025690340515810466,449,handflapping-20240914-18h34.csv
6.0,0.007948089272492102,449,handflapping-20240914-18h34.csv
7.0,0.009290217392810302,449,handflapping-20240914-18h34.csv
8.0,0.019102007183525904,449,handflapping-20240914-18h34.csv
9.0,0.015014925113118053,449,handflapping-20240914-18h34.csv
10.0,0.01756561137212458,449,handflapping-20240914-18h34.csv
11.0,0.011450212590829298,449,handflapping-20240914-18h34.csv
12.0,0.0010169891651061896,449,handflapping-20240914-18h34.csv
13.0,0.004711006820189087,449,handflapping-20240914-18h34.csv
14.0,0.005835553212934431,449,handflapping-20240914-18h34.csv
15.0,0.01243571429439428,449,handflapping-20240914-18h34.csv
16.0,0.0075364904026519915,449,handflapping-20240914-18h34.csv
17.0,0.00870607836306502,449,handflapping-20240914-18h34.csv
18.0,0.0032439461539110117,449,handflapping-20240914-18h34.csv
19.0,0.00013936103278940372,449,handflapping-20240914-18h34.csv
20.0,0.007089400598357438,449,handflapping-20240914-18h34.csv
21.0,0.0027111123173925843,449,handflapping-20240914-18h34.csv
22.0,0.01187613245992845,449,handflapping-20240914-18h34.csv
23.0,0.005459902476614255,449,handflapping-20240914-18h34.csv
24.0,0.008326517054996879,449,handflapping-20240914-18h34.csv
0.0,50.90189862949511,450,handflapping-20240914-18h34.csv
1.0,0.11088454664822876,450,handflapping-20240914-18h34.csv
2.0,0.06308565731315839,450,handflapping-20240914-18h34.csv
3.0,0.016385561197088786,450,handflapping-20240914-18h34.csv
4.0,0.023690783179478928,450,handflapping-20240914-18h34.csv
5.0,0.02925528770547191,450,handflapping-20240914-18h34.csv
6.0,0.00517872471945842,450,handflapping-20240914-18h34.csv
7.0,0.017298653546764273,450,handflapping-20240914-18h34.csv
8.0,0.0150365777440907,450,handflapping-20240914-18h34.csv
9.0,0.004928835137298303,450,handflapping-20240914-18h34.csv
10.0,0.0074217661235269836,450,handflapping-20240914-18h34.csv
11.0,0.010376884514274362,450,handflapping-20240914-18h34.csv
12.0,0.007603579143574594,450,handflapping-20240914-18h34.csv
13.0,0.00748264315553642,450,handflapping-20240914-18h34.csv
14.0,0.015589909389704677,450,handflapping-20240914-18h34.csv
15.0,0.0029852465083920507,450,handflapping-20240914-18h34.csv
16.0,0.007666040715229595,450,handflapping-20240914-18h34.csv
17.0,0.00961525323429204,450,handflapping-20240914-18h34.csv
18.0,0.0010738578084405473,450,handflapping-20240914-18h34.csv
19.0,0.0061471902267258354,450,handflapping-20240914-18h34.csv
20.0,0.005178780922697959,450,handflapping-20240914-18h34.csv
21.0,0.0026887888717315954,450,handflapping-20240914-18h34.csv
22.0,0.004675977761409519,450,handflapping-20240914-18h34.csv
23.0,0.0015273852249051854,450,handflapping-20240914-18h34.csv
24.0,0.011073899614484337,450,handflapping-20240914-18h34.csv
0.0,50.992246229467696,451,handflapping-20240914-18h34.csv
1.0,0.05306894738647605,451,handflapping-20240914-18h34.csv
2.0,0.06378881386457538,451,handflapping-20240914-18h34.csv
3.0,0.036584306002687556,451,handflapping-20240914-18h34.csv
4.0,0.02339284244461701,451,handflapping-20240914-18h34.csv
5.0,0.013832516831180225,451,handflapping-20240914-18h34.csv
6.0,0.010383936310079153,451,handflapping-20240914-18h34.csv
7.0,0.00694701469358366,451,handflapping-20240914-18h34.csv
8.0,0.010371987027874506,451,handflapping-20240914-18h34.csv
9.0,0.009352501462730976,451,handflapping-20240914-18h34.csv
10.0,0.0030743299001851306,451,handflapping-20240914-18h34.csv
11.0,0.01466302242617781,451,handflapping-20240914-18h34.csv
12.0,0.005435064810615676,451,handflapping-20240914-18h34.csv
13.0,0.005552508352196824,451,handflapping-20240914-18h34.csv
14.0,0.010935201638489525,451,handflapping-20240914-18h34.csv
15.0,0.0005765389170660739,451,handflapping-20240914-18h34.csv
16.0,0.005765157719545174,451,handflapping-20240914-18h34.csv
17.0,0.007164150257496337,451,handflapping-20240914-18h34.csv
18.0,0.004802486654455728,451,handflapping-20240914-18h34.csv
19.0,0.0049242117048246105,451,handflapping-20240914-18h34.csv
20.0,0.004643365963877487,451,handflapping-20240914-18h34.csv
21.0,0.004600014578210279,451,handflapping-20240914-18h34.csv
22.0,0.006383975575669933,451,handflapping-20240914-18h34.csv
23.0,0.0074433190769103924,451,handflapping-20240914-18h34.csv
24.0,0.004826969313640678,451,handflapping-20240914-18h34.csv
0.0,50.95659856596814,452,handflapping-20240914-18h34.csv
1.0,0.10119085613262092,452,handflapping-20240914-18h34.csv
2.0,0.06689454626848165,452,handflapping-20240914-18h34.csv
3.0,0.024088674327562388,452,handflapping-20240914-18h34.csv
4.0,0.009674780890326654,452,handflapping-20240914-18h34.csv
5.0,0.002862705976254934,452,handflapping-20240914-18h34.csv
6.0,0.002811205010185796,452,handflapping-20240914-18h34.csv
7.0,0.002687280689344571,452,handflapping-20240914-18h34.csv
8.0,0.005287778913958677,452,handflapping-20240914-18h34.csv
9.0,0.00512116077660027,452,handflapping-20240914-18h34.csv
10.0,0.0032828469344989264,452,handflapping-20240914-18h34.csv
11.0,0.015414109541592324,452,handflapping-20240914-18h34.csv
12.0,0.005737906686997476,452,handflapping-20240914-18h34.csv
13.0,0.004207463956905462,452,handflapping-20240914-18h34.csv
14.0,0.014563182092509107,452,handflapping-20240914-18h34.csv
15.0,0.003016432753548466,452,handflapping-20240914-18h34.csv
16.0,0.0015733607480287214,452,handflapping-20240914-18h34.csv
17.0,0.0011009829215131294,452,handflapping-20240914-18h34.csv
18.0,0.0005023905346685114,452,handflapping-20240914-18h34.csv
19.0,0.0007375014195087164,452,handflapping-20240914-18h34.csv
20.0,0.0013652547902617003,452,handflapping-20240914-18h34.csv
21.0,0.0013713872460640263,452,handflapping-20240914-18h34.csv
22.0,0.002981107824495154,452,handflapping-20240914-18h34.csv
23.0,0.007318820662496496,452,handflapping-20240914-18h34.csv
24.0,0.00795542365666953,452,handflapping-20240914-18h34.csv
0.0,50.98309274117562,453,handflapping-20240914-18h34.csv
1.0,0.0678439463915297,453,handflapping-20240914-18h34.csv
2.0,0.054183398569547084,453,handflapping-20240914-18h34.csv
3.0,0.008337149940251573,453,handflapping-20240914-18h34.csv
4.0,0.02114807139961363,453,handflapping-20240914-18h34.csv
5.0,0.00981378200849341,453,handflapping-20240914-18h34.csv
6.0,0.010582256911360256,453,handflapping-20240914-18h34.csv
7.0,0.009095355224076961,453,handflapping-20240914-18h34.csv
8.0,0.004290691444257623,453,handflapping-20240914-18h34.csv
9.0,0.011586704156215155,453,handflapping-20240914-18h34.csv
10.0,0.004364994082079607,453,handflapping-20240914-18h34.csv
11.0,0.012914780217234922,453,handflapping-20240914-18h34.csv
12.0,0.0047270068968713165,453,handflapping-20240914-18h34.csv
13.0,0.001347227883429598,453,handflapping-20240914-18h34.csv
14.0,0.010879979947947378,453,handflapping-20240914-18h34.csv
15.0,0.002893945553826502,453,handflapping-20240914-18h34.csv
16.0,0.0025513916642151157,453,handflapping-20240914-18h34.csv
17.0,0.002637205118351637,453,handflapping-20240914-18h34.csv
18.0,0.0014420761627609723,453,handflapping-20240914-18h34.csv
19.0,0.0028096690506159696,453,handflapping-20240914-18h34.csv
20.0,0.003681255713958177,453,handflapping-20240914-18h34.csv
21.0,0.003091139461639518,453,handflapping-20240914-18h34.csv
22.0,0.005184546556597887,453,handflapping-20240914-18h34.csv
23.0,0.007617473629997233,453,handflapping-20240914-18h34.csv
24.0,0.004433318586531507,453,handflapping-20240914-18h34.csv
0.0,50.84436089997623,454,handflapping-20240914-18h34.csv
1.0,0.08584277866316066,454,handflapping-20240914-18h34.csv
2.0,0.038854390450666645,454,handflapping-20240914-18h34.csv
3.0,0.01932994203454887,454,handflapping-20240914-18h34.csv
4.0,0.025135153067711323,454,handflapping-20240914-18h34.csv
5.0,0.03017432800085631,454,handflapping-20240914-18h34.csv
6.0,0.01575625725247201,454,handflapping-20240914-18h34.csv
7.0,0.011678214158505269,454,handflapping-20240914-18h34.csv
8.0,0.0071535366980711255,454,handflapping-20240914-18h34.csv
9.0,0.003997107897636855,454,handflapping-20240914-18h34.csv
10.0,0.0026504136543148947,454,handflapping-20240914-18h34.csv
11.0,0.011299606399361447,454,handflapping-20240914-18h34.csv
12.0,0.005798114577976154,454,handflapping-20240914-18h34.csv
13.0,0.0025924962075016536,454,handflapping-20240914-18h34.csv
14.0,0.013600322217006527,454,handflapping-20240914-18h34.csv
15.0,0.006522350809769941,454,handflapping-20240914-18h34.csv
16.0,0.0069952480356675695,454,handflapping-20240914-18h34.csv
17.0,0.007332806010003369,454,handflapping-20240914-18h34.csv
18.0,0.0013509862203087775,454,handflapping-20240914-18h34.csv
19.0,0.002000327706400382,454,handflapping-20240914-18h34.csv
20.0,0.005635884571405582,454,handflapping-20240914-18h34.csv
21.0,0.004210830534386613,454,handflapping-20240914-18h34.csv
22.0,0.002604362437856298,454,handflapping-20240914-18h34.csv
23.0,0.0037596202294747586,454,handflapping-20240914-18h34.csv
24.0,0.009337778291763379,454,handflapping-20240914-18h34.csv
0.0,51.037122838831706,455,handflapping-20240914-18h34.csv
1.0,0.0899061342252809,455,handflapping-20240914-18h34.csv
2.0,0.024841238779831815,455,handflapping-20240914-18h34.csv
3.0,0.014002430826783326,455,handflapping-20240914-18h34.csv
4.0,0.051102397763073064,455,handflapping-20240914-18h34.csv
5.0,0.0202090366281611,455,handflapping-20240914-18h34.csv
6.0,0.01176644854456034,455,handflapping-20240914-18h34.csv
7.0,0.00824205109994364,455,handflapping-20240914-18h34.csv
8.0,0.010476368615343446,455,handflapping-20240914-18h34.csv
9.0,0.02253777704533729,455,handflapping-20240914-18h34.csv
10.0,0.017004792821611544,455,handflapping-20240914-18h34.csv
11.0,0.01300356342949739,455,handflapping-20240914-18h34.csv
12.0,0.005267062138396068,455,handflapping-20240914-18h34.csv
13.0,0.007591994252852235,455,handflapping-20240914-18h34.csv
14.0,0.0037338231082704276,455,handflapping-20240914-18h34.csv
15.0,0.006972076738687376,455,handflapping-20240914-18h34.csv
16.0,0.010060279787302279,455,handflapping-20240914-18h34.csv
17.0,0.004785939804106644,455,handflapping-20240914-18h34.csv
18.0,0.004361497453978456,455,handflapping-20240914-18h34.csv
19.0,0.003826137968770846,455,handflapping-20240914-18h34.csv
20.0,0.003538148711123432,455,handflapping-20240914-18h34.csv
21.0,0.010634110398217484,455,handflapping-20240914-18h34.csv
22.0,0.003185800428037409,455,handflapping-20240914-18h34.csv
23.0,0.006777060187210067,455,handflapping-20240914-18h34.csv
24.0,0.010948116633110311,455,handflapping-20240914-18h34.csv
0.0,51.098714433230136,456,handflapping-20240914-18h34.csv
1.0,0.25766094493612884,456,handflapping-20240914-18h34.csv
2.0,0.07208772332547438,456,handflapping-20240914-18h34.csv
3.0,0.11649683837022402,456,handflapping-20240914-18h34.csv
4.0,0.053743140570222496,456,handflapping-20240914-18h34.csv
5.0,0.03463590721401207,456,handflapping-20240914-18h34.csv
6.0,0.029321806063950066,456,handflapping-20240914-18h34.csv
7.0,0.012710260510032425,456,handflapping-20240914-18h34.csv
8.0,0.027657097162499568,456,handflapping-20240914-18h34.csv
9.0,0.033014340297216574,456,handflapping-20240914-18h34.csv
10.0,0.026028039795498302,456,handflapping-20240914-18h34.csv
11.0,0.01846832008458192,456,handflapping-20240914-18h34.csv
12.0,0.016430351057043224,456,handflapping-20240914-18h34.csv
13.0,0.014760811121402524,456,handflapping-20240914-18h34.csv
14.0,0.0162624858864988,456,handflapping-20240914-18h34.csv
15.0,0.017835958491434867,456,handflapping-20240914-18h34.csv
16.0,0.02191054667796632,456,handflapping-20240914-18h34.csv
17.0,0.01529758303730172,456,handflapping-20240914-18h34.csv
18.0,0.005775325664802381,456,handflapping-20240914-18h34.csv
19.0,0.01279710037124672,456,handflapping-20240914-18h34.csv
20.0,0.011622981393320032,456,handflapping-20240914-18h34.csv
21.0,0.013705823219724534,456,handflapping-20240914-18h34.csv
22.0,0.02319384366385534,456,handflapping-20240914-18h34.csv
23.0,0.008491866868341564,456,handflapping-20240914-18h34.csv
24.0,0.016968398467478826,456,handflapping-20240914-18h34.csv
0.0,53.153033778916424,457,handflapping-20240914-18h34.csv
1.0,0.9575268046071362,457,handflapping-20240914-18h34.csv
2.0,2.1728711115053754,457,handflapping-20240914-18h34.csv
3.0,1.2846575535548783,457,handflapping-20240914-18h34.csv
4.0,0.7865642268608252,457,handflapping-20240914-18h34.csv
5.0,1.251157385295356,457,handflapping-20240914-18h34.csv
6.0,0.9104949769644706,457,handflapping-20240914-18h34.csv
7.0,0.9578553424482944,457,handflapping-20240914-18h34.csv
8.0,0.848427872105491,457,handflapping-20240914-18h34.csv
9.0,0.8583641183174822,457,handflapping-20240914-18h34.csv
10.0,0.3092573566285538,457,handflapping-20240914-18h34.csv
11.0,0.5036547272561106,457,handflapping-20240914-18h34.csv
12.0,0.3285955827403099,457,handflapping-20240914-18h34.csv
13.0,0.22836006673355325,457,handflapping-20240914-18h34.csv
14.0,0.052534053887693305,457,handflapping-20240914-18h34.csv
15.0,0.5034915234806435,457,handflapping-20240914-18h34.csv
16.0,0.22341682354879164,457,handflapping-20240914-18h34.csv
17.0,0.16084633374223065,457,handflapping-20240914-18h34.csv
18.0,0.1977403390967162,457,handflapping-20240914-18h34.csv
19.0,0.15545970452702648,457,handflapping-20240914-18h34.csv
20.0,0.36575399816825926,457,handflapping-20240914-18h34.csv
21.0,0.27324275428639794,457,handflapping-20240914-18h34.csv
22.0,0.5469209714250304,457,handflapping-20240914-18h34.csv
23.0,0.05187153160179112,457,handflapping-20240914-18h34.csv
24.0,0.30431560667532914,457,handflapping-20240914-18h34.csv
0.0,56.3508739438171,458,handflapping-20240914-18h34.csv
1.0,0.7692296939934193,458,handflapping-20240914-18h34.csv
2.0,2.3592457670975935,458,handflapping-20240914-18h34.csv
3.0,3.21366690788811,458,handflapping-20240914-18h34.csv
4.0,1.7221695798620054,458,handflapping-20240914-18h34.csv
5.0,3.5200851361003718,458,handflapping-20240914-18h34.csv
6.0,0.35023083066846505,458,handflapping-20240914-18h34.csv
7.0,1.7054201054517921,458,handflapping-20240914-18h34.csv
8.0,0.803522285242088,458,handflapping-20240914-18h34.csv
9.0,0.5768107200075225,458,handflapping-20240914-18h34.csv
10.0,1.4056658415272014,458,handflapping-20240914-18h34.csv
11.0,0.226688408570674,458,handflapping-20240914-18h34.csv
12.0,0.27954308164734787,458,handflapping-20240914-18h34.csv
13.0,0.2588966161612955,458,handflapping-20240914-18h34.csv
14.0,0.18342104002367993,458,handflapping-20240914-18h34.csv
15.0,1.0135550663594277,458,handflapping-20240914-18h34.csv
16.0,0.3650328345701282,458,handflapping-20240914-18h34.csv
17.0,0.43288406448822986,458,handflapping-20240914-18h34.csv
18.0,0.8130147119903521,458,handflapping-20240914-18h34.csv
19.0,0.1487980214056962,458,handflapping-20240914-18h34.csv
20.0,1.1533413172459364,458,handflapping-20240914-18h34.csv
21.0,0.449806543457424,458,handflapping-20240914-18h34.csv
22.0,0.6221169661376773,458,handflapping-20240914-18h34.csv
23.0,0.29447239362655697,458,handflapping-20240914-18h34.csv
24.0,0.058384601813762,458,handflapping-20240914-18h34.csv
0.0,55.80092127752571,459,handflapping-20240914-18h34.csv
1.0,5.18491392972817,459,handflapping-20240914-18h34.csv
2.0,3.4152136368662136,459,handflapping-20240914-18h34.csv
3.0,2.9143617081100537,459,handflapping-20240914-18h34.csv
4.0,2.9222007455645636,459,handflapping-20240914-18h34.csv
5.0,2.2862332750021532,459,handflapping-20240914-18h34.csv
6.0,0.8008165956732295,459,handflapping-20240914-18h34.csv
7.0,1.1767933003651285,459,handflapping-20240914-18h34.csv
8.0,1.6505057809085646,459,handflapping-20240914-18h34.csv
9.0,1.6045689874543,459,handflapping-20240914-18h34.csv
10.0,0.5780721307038786,459,handflapping-20240914-18h34.csv
11.0,0.37486984724043154,459,handflapping-20240914-18h34.csv
12.0,0.4497861110154245,459,handflapping-20240914-18h34.csv
13.0,0.09510633915718739,459,handflapping-20240914-18h34.csv
14.0,0.4088549740675644,459,handflapping-20240914-18h34.csv
15.0,0.7770606836288111,459,handflapping-20240914-18h34.csv
16.0,0.9598170240360765,459,handflapping-20240914-18h34.csv
17.0,0.5697565705983646,459,handflapping-20240914-18h34.csv
18.0,0.5316601123163196,459,handflapping-20240914-18h34.csv
19.0,0.20251333187017906,459,handflapping-20240914-18h34.csv
20.0,0.5640177895995474,459,handflapping-20240914-18h34.csv
21.0,0.9125302495210325,459,handflapping-20240914-18h34.csv
22.0,0.7959712254695651,459,handflapping-20240914-18h34.csv
23.0,0.29212366776359355,459,handflapping-20240914-18h34.csv
24.0,0.1317515793451177,459,handflapping-20240914-18h34.csv
0.0,50.91021422780544,460,handflapping-20240914-18h34.csv
1.0,0.07538434886073458,460,handflapping-20240914-18h34.csv
2.0,0.20597460830037376,460,handflapping-20240914-18h34.csv
3.0,0.05184104585517741,460,handflapping-20240914-18h34.csv
4.0,0.022802215520097664,460,handflapping-20240914-18h34.csv
5.0,0.015997011363586482,460,handflapping-20240914-18h34.csv
6.0,0.008898218622181596,460,handflapping-20240914-18h34.csv
7.0,0.0032953141038298468,460,handflapping-20240914-18h34.csv
8.0,0.009767068061544874,460,handflapping-20240914-18h34.csv
9.0,0.018273254910101372,460,handflapping-20240914-18h34.csv
10.0,0.032730860241880384,460,handflapping-20240914-18h34.csv
11.0,0.02831022887435578,460,handflapping-20240914-18h34.csv
12.0,0.006938657927789896,460,handflapping-20240914-18h34.csv
13.0,0.007064865957796305,460,handflapping-20240914-18h34.csv
14.0,0.020381665905274075,460,handflapping-20240914-18h34.csv
15.0,0.026854039152431602,460,handflapping-20240914-18h34.csv
16.0,0.009120870021213227,460,handflapping-20240914-18h34.csv
17.0,0.0067836987188575806,460,handflapping-20240914-18h34.csv
18.0,0.0047674040917296025,460,handflapping-20240914-18h34.csv
19.0,0.006643932098088819,460,handflapping-20240914-18h34.csv
20.0,0.00759992938426149,460,handflapping-20240914-18h34.csv
21.0,0.008926955003243735,460,handflapping-20240914-18h34.csv
22.0,0.006779119746131047,460,handflapping-20240914-18h34.csv
23.0,0.028358301503685724,460,handflapping-20240914-18h34.csv
24.0,0.0017122179252283668,460,handflapping-20240914-18h34.csv
0.0,50.867538870570634,461,handflapping-20240914-18h34.csv
1.0,0.274432839407937,461,handflapping-20240914-18h34.csv
2.0,0.07401640545410447,461,handflapping-20240914-18h34.csv
3.0,0.05050638541352591,461,handflapping-20240914-18h34.csv
4.0,0.03313863907764884,461,handflapping-20240914-18h34.csv
5.0,0.00616504855831515,461,handflapping-20240914-18h34.csv
6.0,0.009267106076173067,461,handflapping-20240914-18h34.csv
7.0,0.004343261686364075,461,handflapping-20240914-18h34.csv
8.0,0.01129247702843866,461,handflapping-20240914-18h34.csv
9.0,0.010471286053649815,461,handflapping-20240914-18h34.csv
10.0,0.007207952769503345,461,handflapping-20240914-18h34.csv
11.0,0.016936573317045303,461,handflapping-20240914-18h34.csv
12.0,0.016630706858679328,461,handflapping-20240914-18h34.csv
13.0,0.006958751327761247,461,handflapping-20240914-18h34.csv
14.0,0.01808557471017084,461,handflapping-20240914-18h34.csv
15.0,0.011311591760656152,461,handflapping-20240914-18h34.csv
16.0,0.014437361546195966,461,handflapping-20240914-18h34.csv
17.0,0.01291735233584582,461,handflapping-20240914-18h34.csv
18.0,0.00924237025003735,461,handflapping-20240914-18h34.csv
19.0,0.008690512217140465,461,handflapping-20240914-18h34.csv
20.0,0.007380482471187282,461,handflapping-20240914-18h34.csv
21.0,0.008952486991788865,461,handflapping-20240914-18h34.csv
22.0,0.0051992739266086335,461,handflapping-20240914-18h34.csv
23.0,0.004852053926477326,461,handflapping-20240914-18h34.csv
24.0,0.011680208443801953,461,handflapping-20240914-18h34.csv
0.0,50.889075076823715,462,handflapping-20240914-18h34.csv
1.0,0.03260329390264723,462,handflapping-20240914-18h34.csv
2.0,0.06943074440656041,462,handflapping-20240914-18h34.csv
3.0,0.03547295230375462,462,handflapping-20240914-18h34.csv
4.0,0.02895828014143358,462,handflapping-20240914-18h34.csv
5.0,0.002924984495735513,462,handflapping-20240914-18h34.csv
6.0,0.01267165564247948,462,handflapping-20240914-18h34.csv
7.0,0.0045807316119158455,462,handflapping-20240914-18h34.csv
8.0,0.005461939446895944,462,handflapping-20240914-18h34.csv
9.0,0.012642459570941891,462,handflapping-20240914-18h34.csv
10.0,0.014319717067991289,462,handflapping-20240914-18h34.csv
11.0,0.012869261374779372,462,handflapping-20240914-18h34.csv
12.0,0.004281047626577994,462,handflapping-20240914-18h34.csv
13.0,0.0042278782628957364,462,handflapping-20240914-18h34.csv
14.0,0.011847846783773139,462,handflapping-20240914-18h34.csv
15.0,0.007077641223077163,462,handflapping-20240914-18h34.csv
16.0,0.010030919787362388,462,handflapping-20240914-18h34.csv
17.0,0.0038410910667907054,462,handflapping-20240914-18h34.csv
18.0,0.005113361922182179,462,handflapping-20240914-18h34.csv
19.0,0.0021013567787397636,462,handflapping-20240914-18h34.csv
20.0,0.003085765906153956,462,handflapping-20240914-18h34.csv
21.0,0.007326954472584109,462,handflapping-20240914-18h34.csv
22.0,0.009512943102182618,462,handflapping-20240914-18h34.csv
23.0,0.00725451864353722,462,handflapping-20240914-18h34.csv
24.0,0.0037682251522727665,462,handflapping-20240914-18h34.csv
0.0,50.91704209444028,463,handflapping-20240914-18h34.csv
1.0,0.03442752882846834,463,handflapping-20240914-18h34.csv
2.0,0.05715986821640085,463,handflapping-20240914-18h34.csv
3.0,0.0353358208798727,463,handflapping-20240914-18h34.csv
4.0,0.038132878191721564,463,handflapping-20240914-18h34.csv
5.0,0.009342519840536731,463,handflapping-20240914-18h34.csv
6.0,0.006725060216141088,463,handflapping-20240914-18h34.csv
7.0,0.006824254486470328,463,handflapping-20240914-18h34.csv
8.0,0.004545733008044048,463,handflapping-20240914-18h34.csv
9.0,0.012296477591544572,463,handflapping-20240914-18h34.csv
10.0,0.01697761002830384,463,handflapping-20240914-18h34.csv
11.0,0.013637466667778105,463,handflapping-20240914-18h34.csv
12.0,0.004565261822600587,463,handflapping-20240914-18h34.csv
13.0,0.004030551005949548,463,handflapping-20240914-18h34.csv
14.0,0.007229591967696583,463,handflapping-20240914-18h34.csv
15.0,0.006470360466364501,463,handflapping-20240914-18h34.csv
16.0,0.004247421632448953,463,handflapping-20240914-18h34.csv
17.0,0.00914943026236869,463,handflapping-20240914-18h34.csv
18.0,0.0043020718850241245,463,handflapping-20240914-18h34.csv
19.0,0.0037443777803246527,463,handflapping-20240914-18h34.csv
20.0,0.005477370987753155,463,handflapping-20240914-18h34.csv
21.0,0.004106389867208805,463,handflapping-20240914-18h34.csv
22.0,0.0010039584783549393,463,handflapping-20240914-18h34.csv
23.0,0.008747556595031571,463,handflapping-20240914-18h34.csv
24.0,0.007558380915775169,463,handflapping-20240914-18h34.csv
0.0,50.852035041928204,464,handflapping-20240914-18h34.csv
1.0,0.073841471134579,464,handflapping-20240914-18h34.csv
2.0,0.04855386570644982,464,handflapping-20240914-18h34.csv
3.0,0.020878942946790015,464,handflapping-20240914-18h34.csv
4.0,0.015701376503622355,464,handflapping-20240914-18h34.csv
5.0,0.005826111241850265,464,handflapping-20240914-18h34.csv
6.0,0.0026162794984196302,464,handflapping-20240914-18h34.csv
7.0,0.006511120774920634,464,handflapping-20240914-18h34.csv
8.0,0.00431482538073302,464,handflapping-20240914-18h34.csv
9.0,0.004494300578150543,464,handflapping-20240914-18h34.csv
10.0,0.006936218139897806,464,handflapping-20240914-18h34.csv
11.0,0.010719667256915793,464,handflapping-20240914-18h34.csv
12.0,0.006725278026655318,464,handflapping-20240914-18h34.csv
13.0,0.004273150585614323,464,handflapping-20240914-18h34.csv
14.0,0.013163140731831944,464,handflapping-20240914-18h34.csv
15.0,0.003312674726951236,464,handflapping-20240914-18h34.csv
16.0,0.0023013259268326552,464,handflapping-20240914-18h34.csv
17.0,0.0045282764821998125,464,handflapping-20240914-18h34.csv
18.0,0.003904797123519959,464,handflapping-20240914-18h34.csv
19.0,0.004479381470541944,464,handflapping-20240914-18h34.csv
20.0,0.003605237981067829,464,handflapping-20240914-18h34.csv
21.0,0.006022211017169304,464,handflapping-20240914-18h34.csv
22.0,0.005107228514122343,464,handflapping-20240914-18h34.csv
23.0,0.003451669918967017,464,handflapping-20240914-18h34.csv
24.0,0.008786440426865489,464,handflapping-20240914-18h34.csv
0.0,50.91155873658825,465,handflapping-20240914-18h34.csv
1.0,0.15342569572660839,465,handflapping-20240914-18h34.csv
2.0,0.06044345658740407,465,handflapping-20240914-18h34.csv
3.0,0.059834186511871175,465,handflapping-20240914-18h34.csv
4.0,0.03581430549681041,465,handflapping-20240914-18h34.csv
5.0,0.009659825318654528,465,handflapping-20240914-18h34.csv
6.0,0.005048826289923979,465,handflapping-20240914-18h34.csv
7.0,0.005252497024245492,465,handflapping-20240914-18h34.csv
8.0,0.007785380751327779,465,handflapping-20240914-18h34.csv
9.0,0.019965416449215238,465,handflapping-20240914-18h34.csv
10.0,0.022403243244675214,465,handflapping-20240914-18h34.csv
11.0,0.009420973011236275,465,handflapping-20240914-18h34.csv
12.0,0.010424217439314829,465,handflapping-20240914-18h34.csv
13.0,0.009832252313776133,465,handflapping-20240914-18h34.csv
14.0,0.009290348466384123,465,handflapping-20240914-18h34.csv
15.0,0.014327554349037822,465,handflapping-20240914-18h34.csv
16.0,0.010962976500387809,465,handflapping-20240914-18h34.csv
17.0,0.006030154066767774,465,handflapping-20240914-18h34.csv
18.0,0.001521797354247581,465,handflapping-20240914-18h34.csv
19.0,0.0011234113844231669,465,handflapping-20240914-18h34.csv
20.0,0.0035910927803715176,465,handflapping-20240914-18h34.csv
21.0,0.007156151388648927,465,handflapping-20240914-18h34.csv
22.0,0.011223187779143292,465,handflapping-20240914-18h34.csv
23.0,0.010007265735520007,465,handflapping-20240914-18h34.csv
24.0,0.009854077114457752,465,handflapping-20240914-18h34.csv
0.0,50.99682185132821,466,handflapping-20240914-18h34.csv
1.0,0.09722996082423722,466,handflapping-20240914-18h34.csv
2.0,0.04568170508981692,466,handflapping-20240914-18h34.csv
3.0,0.04499636993349808,466,handflapping-20240914-18h34.csv
4.0,0.019727105531572763,466,handflapping-20240914-18h34.csv
5.0,0.014025927172693395,466,handflapping-20240914-18h34.csv
6.0,0.010350219294598128,466,handflapping-20240914-18h34.csv
7.0,0.0033347007720624165,466,handflapping-20240914-18h34.csv
8.0,0.012797877859991272,466,handflapping-20240914-18h34.csv
9.0,0.01289684054475411,466,handflapping-20240914-18h34.csv
10.0,0.008070759407033107,466,handflapping-20240914-18h34.csv
11.0,0.015166841476451979,466,handflapping-20240914-18h34.csv
12.0,0.007364775022030754,466,handflapping-20240914-18h34.csv
13.0,0.00417262380261027,466,handflapping-20240914-18h34.csv
14.0,0.015987124437571894,466,handflapping-20240914-18h34.csv
